Date,Local Route,Light Rail,Peak Service,Rapid Route,School,Other
2019-07-01,15987,9962.0,407.0,21223.0,3715.0,1.0
2019-07-02,16895,10656.0,409.0,21715.0,3993.0,1.0
2019-07-03,16613,10658.0,427.0,22025.0,3638.0,1.0
2019-07-04,16604,10445.0,437.0,21868.0,3576.0,1.0
2019-07-05,16040,10532.0,400.0,20697.0,2856.0,1.0
2019-07-06,5214,6141.0,422.0,6925.0,5332.0,1.0
2019-07-07,4065,4332.0,422.0,5426.0,5332.0,1.0
2019-07-08,13078,9442.0,422.0,18848.0,5332.0,1.0
2019-07-09,13835,10550.0,455.0,19862.0,5332.0,1.0
2019-07-10,13856,10066.0,421.0,19502.0,5332.0,1.0
2019-07-11,12776,9536.0,421.0,19204.0,5332.0,1.0
2019-07-12,12614,9413.0,344.0,18057.0,5332.0,1.0
2019-07-13,4606,5185.0,370.0,6327.0,5332.0,2.0
2019-07-14,3584,3486.0,370.0,4761.0,5332.0,3.0
2019-07-15,12743,9704.0,370.0,19481.0,5332.0,2.0
2019-07-16,14025,10434.0,421.0,20592.0,5332.0,1.0
2019-07-17,13768,10689.0,428.0,20550.0,5332.0,1.0
2019-07-18,14092,10938.0,396.0,20989.0,5332.0,1.0
2019-07-19,13846,11150.0,325.0,20012.0,5332.0,1.0
2019-07-20,5057,6692.0,440.0,7379.0,5332.0,1.0
2019-07-21,4045,4739.0,440.0,6000.0,5332.0,1.0
2019-07-22,18376,11664.0,440.0,24147.0,5332.0,1.0
2019-07-23,19392,12180.0,461.0,25344.0,5935.0,1.0
2019-07-24,19380,12044.0,463.0,25312.0,5786.0,1.0
2019-07-25,19619,12257.0,432.0,25284.0,5845.0,2.0
2019-07-26,18698,12296.0,298.0,24258.0,5634.0,2.0
2019-07-27,5383,6522.0,408.0,8231.0,5962.0,1.0
2019-07-28,4187,4398.0,408.0,5751.0,5962.0,3.0
2019-07-29,18743,11530.0,408.0,24273.0,5962.0,13.0
2019-07-30,19887,12553.0,457.0,25617.0,5765.0,15.0
2019-07-31,19599,12447.0,478.0,25342.0,5736.0,1.0
2019-08-01,19950,12601.0,459.0,25864.0,5754.0,1.0
2019-08-02,18953,12744.0,340.0,25010.0,5738.0,13.0
2019-08-03,5447,7090.0,453.0,7922.0,5978.0,13.0
2019-08-04,3792,4595.0,453.0,6009.0,5978.0,13.0
2019-08-05,18527,11891.0,453.0,24856.0,5978.0,13.0
2019-08-06,19528,12403.0,474.0,26649.0,5947.0,13.0
2019-08-07,19435,12306.0,414.0,26179.0,5776.0,13.0
2019-08-08,17055,11668.0,450.0,23975.0,2072.0,13.0
2019-08-09,16883,10790.0,375.0,23007.0,5284.0,14.0
2019-08-10,4836,5422.0,470.0,7219.0,5823.0,1.0
2019-08-11,3707,3943.0,470.0,5770.0,5823.0,1.0
2019-08-12,18699,11379.0,470.0,24549.0,5823.0,1.0
2019-08-13,19097,12372.0,468.0,26757.0,5716.0,1.0
2019-08-14,18996,12111.0,477.0,26214.0,5567.0,1.0
2019-08-15,19383,12433.0,423.0,26122.0,5532.0,1.0
2019-08-16,18703,12607.0,346.0,25086.0,5447.0,1.0
2019-08-17,5506,6583.0,461.0,7922.0,5646.0,1.0
2019-08-18,3691,4355.0,461.0,5976.0,5646.0,1.0
2019-08-19,18332,11412.0,461.0,24242.0,5646.0,1.0
2019-08-20,19431,12269.0,479.0,26158.0,5835.0,1.0
2019-08-21,19447,12102.0,472.0,26048.0,5656.0,1.0
2019-08-22,18831,12491.0,439.0,26140.0,5497.0,1.0
2019-08-23,18614,12644.0,384.0,25079.0,5224.0,2.0
2019-08-24,5439,6396.0,403.0,8283.0,5465.0,2.0
2019-08-25,3955,4411.0,403.0,6228.0,5465.0,2.0
2019-08-26,18395,11678.0,403.0,24636.0,5465.0,1.0
2019-08-27,18837,12065.0,450.0,25778.0,5460.0,1.0
2019-08-28,19485,12217.0,492.0,26363.0,5358.0,1.0
2019-08-29,19565,12286.0,427.0,25376.0,5492.0,1.0
2019-08-30,18595,12416.0,363.0,24492.0,5150.0,1.0
2019-08-31,5683,6736.0,417.0,9225.0,2.0,1.0
2019-09-01,3761,4682.0,417.0,5936.0,5830.0,1.0
2019-09-02,18055,10993.0,417.0,23455.0,5830.0,1.0
2019-09-03,18655,11206.0,473.0,24236.0,5993.0,1.0
2019-09-04,18691,11263.0,464.0,24375.0,5600.0,1.0
2019-09-05,18911,11382.0,451.0,24641.0,5685.0,2.0
2019-09-06,17771,11162.0,364.0,22459.0,5421.0,2.0
2019-09-07,4965,6261.0,458.0,7801.0,5813.0,2.0
2019-09-08,3782,4743.0,458.0,5886.0,5813.0,2.0
2019-09-09,17892,10847.0,458.0,22891.0,5813.0,2.0
2019-09-10,18814,11527.0,498.0,24134.0,5922.0,2.0
2019-09-11,18887,11664.0,446.0,24581.0,5779.0,2.0
2019-09-12,18465,11622.0,438.0,24108.0,5712.0,14.0
2019-09-13,18071,12974.0,336.0,23475.0,5376.0,14.0
2019-09-14,5306,7540.0,496.0,8618.0,4.0,14.0
2019-09-15,3921,5051.0,496.0,6608.0,5790.0,14.0
2019-09-16,18179,11701.0,496.0,24422.0,5790.0,4.0
2019-09-17,18169,11827.0,484.0,25470.0,5711.0,4.0
2019-09-18,19573,12757.0,419.0,26092.0,5731.0,4.0
2019-09-19,19547,12707.0,458.0,26165.0,5745.0,4.0
2019-09-20,20009,14789.0,403.0,27732.0,5099.0,4.0
2019-09-21,4555,5740.0,469.0,7260.0,5626.0,4.0
2019-09-22,4126,5234.0,469.0,7066.0,5626.0,4.0
2019-09-23,18224,11833.0,469.0,24440.0,5626.0,4.0
2019-09-24,19105,12898.0,479.0,25750.0,5437.0,4.0
2019-09-25,18838,12958.0,453.0,25717.0,5360.0,4.0
2019-09-26,19068,12320.0,455.0,25835.0,5310.0,4.0
2019-09-27,18492,13384.0,329.0,25249.0,4745.0,4.0
2019-09-28,3638,7256.0,414.0,9799.0,5797.0,4.0
2019-09-29,2781,5347.0,414.0,7669.0,5797.0,3.0
2019-09-30,14148,11666.0,414.0,22670.0,5797.0,1.0
2019-10-01,15028,12441.0,421.0,24365.0,5797.0,1.0
2019-10-02,15001,12534.0,458.0,24050.0,5797.0,1.0
2019-10-03,15089,12660.0,426.0,24221.0,5797.0,1.0
2019-10-04,14021,12060.0,313.0,23197.0,5797.0,2.0
2019-10-05,3494,6942.0,417.0,9031.0,5797.0,2.0
2019-10-06,2992,5583.0,417.0,7530.0,5797.0,2.0
2019-10-07,2870,5069.0,417.0,6956.0,5797.0,2.0
2019-10-08,13860,10799.0,417.0,22073.0,5797.0,1.0
2019-10-09,14754,12048.0,434.0,23526.0,5797.0,1.0
2019-10-10,14887,11849.0,389.0,23700.0,5797.0,1.0
2019-10-11,14293,12071.0,285.0,22457.0,5797.0,1.0
2019-10-12,3631,6629.0,410.0,9204.0,5797.0,1.0
2019-10-13,2943,4965.0,410.0,7552.0,5797.0,1.0
2019-10-14,18081,11873.0,410.0,24562.0,5797.0,1.0
2019-10-15,19198,12750.0,456.0,25968.0,6037.0,1.0
2019-10-16,19025,12516.0,435.0,26062.0,5862.0,1.0
2019-10-17,19049,12391.0,417.0,25990.0,5640.0,1.0
2019-10-18,18448,12685.0,370.0,25368.0,5421.0,1.0
2019-10-19,3857,6066.0,428.0,8963.0,5698.0,6.0
2019-10-20,3046,4849.0,428.0,7014.0,5698.0,6.0
2019-10-21,18176,11790.0,428.0,24814.0,5698.0,44.0
2019-10-22,18951,12425.0,464.0,25925.0,5661.0,44.0
2019-10-23,18895,12716.0,467.0,26133.0,5445.0,44.0
2019-10-24,19204,12628.0,450.0,26299.0,5688.0,44.0
2019-10-25,18034,12547.0,327.0,24658.0,5082.0,44.0
2019-10-26,3731,6849.0,436.0,8449.0,5704.0,102.0
2019-10-28,17730,11484.0,436.0,24233.0,5704.0,1.0
2019-10-29,18619,12012.0,461.0,24841.0,5947.0,1.0
2019-10-30,18782,11736.0,451.0,25038.0,5822.0,1.0
2019-10-31,19023,12231.0,424.0,24632.0,5652.0,1.0
2019-11-01,18179,12743.0,337.0,24242.0,5251.0,1.0
2019-11-02,3898,6625.0,452.0,9358.0,5833.0,3.0
2019-11-03,2642,3748.0,452.0,5713.0,5833.0,1.0
2019-11-04,18178,11601.0,452.0,24231.0,5833.0,1.0
2019-11-05,18877,12355.0,468.0,24998.0,5752.0,1.0
2019-11-06,18955,12275.0,470.0,25228.0,5665.0,1.0
2019-11-07,18777,12046.0,473.0,24991.0,5639.0,1.0
2019-11-08,17838,11925.0,372.0,24095.0,5345.0,1.0
2019-11-09,3905,6565.0,468.0,9388.0,5602.0,1.0
2019-11-10,2744,4584.0,468.0,6673.0,5602.0,1.0
2019-11-11,17964,11548.0,468.0,24134.0,5602.0,3.0
2019-11-12,18612,12023.0,481.0,24790.0,5741.0,10.0
2019-11-13,18610,12106.0,461.0,25270.0,5744.0,9.0
2019-11-14,19081,12298.0,462.0,25207.0,5569.0,1.0
2019-11-15,18462,12418.0,370.0,24410.0,5472.0,1.0
2019-11-16,4063,6734.0,422.0,9130.0,5681.0,1.0
2019-11-17,2914,4519.0,422.0,6777.0,5681.0,1.0
2019-11-18,17675,11307.0,422.0,23598.0,5681.0,1.0
2019-11-19,18567,11812.0,491.0,24402.0,5733.0,1.0
2019-11-20,18444,11645.0,476.0,24190.0,5700.0,1.0
2019-11-21,18011,11230.0,438.0,23009.0,5362.0,1.0
2019-11-22,17767,12251.0,344.0,22953.0,5243.0,88.0
2019-11-23,3819,8161.0,451.0,9533.0,5426.0,115.0
2019-11-24,2913,4271.0,451.0,6681.0,5426.0,4.0
2019-11-25,17086,11115.0,451.0,23151.0,5426.0,121.0
2019-11-26,17653,11287.0,472.0,24190.0,5380.0,76.0
2019-11-27,17817,11681.0,432.0,23824.0,5138.0,135.0
2019-11-28,18200,11890.0,424.0,23911.0,4904.0,3.0
2019-11-29,17761,12660.0,317.0,24355.0,4542.0,3.0
2019-11-30,3801,6095.0,441.0,8498.0,5002.0,3.0
2019-12-01,2713,4356.0,441.0,6532.0,5002.0,3.0
2019-12-02,15928,10800.0,441.0,22012.0,5002.0,1.0
2019-12-03,17741,11575.0,486.0,23387.0,5010.0,1.0
2019-12-04,17360,11712.0,465.0,23467.0,4705.0,1.0
2019-12-05,17696,11515.0,409.0,23119.0,4603.0,4.0
2019-12-06,17380,12626.0,361.0,23119.0,4200.0,4.0
2019-12-07,3798,7491.0,428.0,8072.0,3790.0,4.0
2019-12-08,2747,4827.0,428.0,6353.0,3790.0,1.0
2019-12-09,16216,10994.0,428.0,22018.0,3790.0,1.0
2019-12-10,16469,11255.0,437.0,22691.0,3831.0,1.0
2019-12-11,17135,11696.0,415.0,22494.0,2750.0,1.0
2019-12-12,17004,11653.0,445.0,22538.0,3083.0,1.0
2019-12-13,16427,12551.0,306.0,22808.0,2053.0,1.0
2019-12-14,3821,6422.0,440.0,8312.0,1104.0,1.0
2019-12-15,2865,4472.0,440.0,6323.0,1104.0,1.0
2019-12-16,15611,10477.0,440.0,21149.0,1104.0,1.0
2019-12-17,15744,10793.0,420.0,21636.0,1162.0,1.0
2019-12-18,15571,10783.0,386.0,20872.0,838.0,1.0
2019-12-19,14879,10504.0,358.0,20172.0,716.0,1.0
2019-12-20,13149,10032.0,259.0,18341.0,44.0,1.0
2019-12-21,3175,4981.0,174.0,6683.0,1158.0,1.0
2019-12-22,2785,3974.0,174.0,5481.0,1158.0,1.0
2019-12-23,9651,7544.0,174.0,13305.0,1158.0,1.0
2019-12-24,7522,5894.0,75.0,9896.0,1158.0,1.0
2019-12-25,61,4987.0,21.0,101.0,1158.0,1.0
2019-12-26,2804,4987.0,21.0,6726.0,1158.0,1.0
2019-12-27,5852,4999.0,21.0,7343.0,1158.0,1.0
2019-12-28,2874,4172.0,26.0,5745.0,1158.0,1.0
2019-12-29,2479,3521.0,26.0,4903.0,1158.0,1.0
2019-12-30,5899,4310.0,26.0,7269.0,1158.0,1.0
2019-12-31,5756,4911.0,30.0,7016.0,1158.0,1.0
2020-01-01,1325,2312.0,118.0,2586.0,1158.0,1.0
2020-01-02,6913,6330.0,118.0,9780.0,1158.0,1.0
2020-01-03,7397,7663.0,107.0,10164.0,1158.0,1.0
2020-01-04,2177,5018.0,236.0,4315.0,1158.0,1.0
2020-01-05,1451,2165.0,236.0,2735.0,1158.0,1.0
2020-01-06,8773,6938.0,236.0,12938.0,1158.0,1.0
2020-01-07,10356,7905.0,351.0,15447.0,1158.0,1.0
2020-01-08,10981,8488.0,331.0,16238.0,1158.0,1.0
2020-01-09,11208,8572.0,318.0,16730.0,1158.0,1.0
2020-01-10,6154,9985.0,69.0,10609.0,1158.0,1.0
2020-01-11,3059,4677.0,361.0,6433.0,1158.0,2.0
2020-01-12,2284,3285.0,361.0,4916.0,1158.0,1.0
2020-01-13,12003,9268.0,361.0,18173.0,1158.0,3.0
2020-01-14,12361,9864.0,398.0,19326.0,1158.0,3.0
2020-01-15,12711,9628.0,364.0,18994.0,1158.0,3.0
2020-01-16,12368,9422.0,363.0,18705.0,1158.0,3.0
2020-01-17,12437,10255.0,315.0,19115.0,1158.0,3.0
2020-01-18,3186,5064.0,346.0,7001.0,1158.0,3.0
2020-01-19,2614,3950.0,346.0,5203.0,1158.0,3.0
2020-01-20,11782,9473.0,346.0,18310.0,1158.0,1.0
2020-01-21,13327,10650.0,441.0,20494.0,1158.0,1.0
2020-01-22,13661,10327.0,456.0,20720.0,1158.0,2.0
2020-01-23,12963,9891.0,448.0,19874.0,1158.0,2.0
2020-01-24,13403,10476.0,343.0,19749.0,1158.0,2.0
2020-01-25,3481,5494.0,380.0,6976.0,1158.0,2.0
2020-01-26,2681,4215.0,380.0,5776.0,1158.0,2.0
2020-01-27,2396,3371.0,380.0,5185.0,1158.0,33.0
2020-01-28,13109,9653.0,380.0,20317.0,1158.0,33.0
2020-01-29,13618,10066.0,281.0,20355.0,1158.0,33.0
2020-01-30,14100,10587.0,362.0,21046.0,1158.0,33.0
2020-01-31,12977,9620.0,242.0,19327.0,1158.0,33.0
2020-02-01,3026,4498.0,361.0,6305.0,1158.0,33.0
2020-02-02,2861,3732.0,361.0,5437.0,1158.0,1.0
2020-02-03,15704,10860.0,361.0,22332.0,1158.0,1.0
2020-02-04,19116,11690.0,498.0,25242.0,6225.0,1.0
2020-02-05,19625,11974.0,423.0,25010.0,7208.0,1.0
2020-02-06,20061,11865.0,477.0,25312.0,7234.0,1.0
2020-02-07,19368,12300.0,382.0,24486.0,6794.0,1.0
2020-02-08,3711,5888.0,434.0,7675.0,6021.0,1.0
2020-02-09,2536,3509.0,434.0,5396.0,6021.0,1.0
2020-02-10,17882,10840.0,434.0,23380.0,6021.0,1.0
2020-02-11,20335,12064.0,529.0,26842.0,7255.0,1.0
2020-02-12,20332,12188.0,475.0,26961.0,7082.0,1.0
2020-02-13,20387,11609.0,499.0,26610.0,6766.0,1.0
2020-02-14,20092,12935.0,341.0,26149.0,5906.0,1.0
2020-02-15,3686,5603.0,482.0,8089.0,6668.0,1.0
2020-02-16,2910,4208.0,482.0,6437.0,6668.0,1.0
2020-02-17,19785,12012.0,482.0,25998.0,6668.0,1.0
2020-02-18,20617,12733.0,485.0,27552.0,6853.0,1.0
2020-02-19,20862,12622.0,478.0,27974.0,6723.0,1.0
2020-02-20,20567,12657.0,488.0,27379.0,6106.0,1.0
2020-02-21,20196,14773.0,381.0,27274.0,6270.0,1.0
2020-02-22,4676,15154.0,516.0,14048.0,4.0,1.0
2020-02-23,3124,6520.0,516.0,7922.0,2.0,1.0
2020-02-24,20110,12211.0,516.0,26749.0,6622.0,1.0
2020-02-25,21059,13128.0,529.0,28340.0,6634.0,1.0
2020-02-26,20972,13015.0,478.0,28359.0,6518.0,1.0
2020-02-27,21070,13081.0,488.0,28678.0,6435.0,2.0
2020-02-28,20266,14527.0,416.0,27198.0,6358.0,2.0
2020-02-29,3954,9259.0,485.0,10078.0,6518.0,2.0
2020-03-01,2913,5869.0,485.0,6972.0,6518.0,2.0
2020-03-02,19911,12308.0,485.0,26947.0,6518.0,137.0
2020-03-03,19623,12961.0,514.0,27706.0,2551.0,137.0
2020-03-04,18430,11417.0,470.0,25248.0,6040.0,137.0
2020-03-05,18722,11596.0,445.0,25349.0,5945.0,76.0
2020-03-07,3971,6162.0,493.0,9552.0,6571.0,1.0
2020-03-08,3154,4829.0,493.0,6895.0,6571.0,1.0
2020-03-09,2902,4399.0,493.0,6739.0,6571.0,1.0
2020-03-10,20171,12442.0,493.0,27226.0,6571.0,35.0
2020-03-11,20182,12363.0,491.0,27319.0,6426.0,45.0
2020-03-12,19980,12347.0,447.0,27428.0,6141.0,1.0
2020-03-13,18951,11915.0,373.0,25302.0,5882.0,1.0
2020-03-14,3163,4956.0,369.0,7621.0,6000.0,1.0
2020-03-15,2607,3502.0,369.0,5840.0,6000.0,1.0
2020-03-16,17139,9723.0,369.0,22739.0,6000.0,1.0
2020-03-17,16698,9402.0,395.0,22215.0,5750.0,1.0
2020-03-18,16175,8571.0,328.0,20475.0,5959.0,1.0
2020-03-19,15491,7963.0,330.0,19246.0,5873.0,1.0
2020-03-20,14877,7872.0,262.0,17962.0,5398.0,1.0
2020-03-21,2670,3272.0,256.0,5531.0,4119.0,1.0
2020-03-22,1893,2252.0,256.0,3890.0,4119.0,1.0
2020-03-23,10418,4666.0,256.0,12058.0,4119.0,1.0
2020-03-24,5555,3458.0,210.0,8169.0,443.0,1.0
2020-03-25,4365,2790.0,164.0,6563.0,144.0,1.0
2020-03-26,4003,2449.0,133.0,5846.0,108.0,1.0
2020-03-27,3998,2298.0,106.0,5544.0,97.0,1.0
2020-03-28,1092,1081.0,83.0,1971.0,66.0,2.0
2020-03-29,706,889.0,83.0,1468.0,66.0,2.0
2020-03-30,3175,1776.0,83.0,4246.0,66.0,1.0
2020-03-31,3064,1708.0,64.0,3871.0,49.0,1.0
2020-04-01,3044,1684.0,63.0,3666.0,72.0,1.0
2020-04-02,2648,1364.0,54.0,3201.0,53.0,1.0
2020-04-03,3084,1558.0,52.0,3519.0,49.0,3.0
2020-04-04,943,877.0,54.0,1592.0,42.0,3.0
2020-04-05,746,744.0,54.0,1289.0,42.0,3.0
2020-04-06,3018,1565.0,54.0,3387.0,42.0,1.0
2020-04-07,2951,1519.0,47.0,3497.0,33.0,1.0
2020-04-08,2968,1516.0,65.0,3449.0,51.0,1.0
2020-04-09,3294,1569.0,40.0,3661.0,34.0,1.0
2020-04-10,379,506.0,47.0,850.0,76.0,1.0
2020-04-11,891,778.0,47.0,1523.0,76.0,1.0
2020-04-12,586,688.0,47.0,1049.0,76.0,1.0
2020-04-13,747,664.0,47.0,1292.0,76.0,1.0
2020-04-14,2985,1637.0,47.0,3631.0,76.0,1.0
2020-04-15,2970,1602.0,55.0,3627.0,76.0,1.0
2020-04-16,3024,1577.0,57.0,3682.0,76.0,3.0
2020-04-17,3181,2355.0,56.0,3768.0,76.0,2.0
2020-04-18,985,1364.0,55.0,1830.0,76.0,1.0
2020-04-19,759,1113.0,55.0,1356.0,76.0,1.0
2020-04-20,2987,2388.0,55.0,3662.0,76.0,1.0
2020-04-21,3012,2336.0,59.0,3738.0,76.0,1.0
2020-04-22,3015,1756.0,40.0,3826.0,76.0,1.0
2020-04-23,3230,1786.0,39.0,3819.0,76.0,1.0
2020-04-24,3340,1821.0,41.0,4129.0,76.0,2.0
2020-04-25,863,944.0,63.0,1540.0,76.0,1.0
2020-04-26,756,798.0,63.0,1416.0,76.0,1.0
2020-04-27,947,892.0,63.0,1569.0,76.0,1.0
2020-04-28,3568,1925.0,63.0,4240.0,76.0,1.0
2020-04-29,2831,1555.0,59.0,3692.0,70.0,1.0
2020-04-30,2989,1640.0,60.0,3682.0,86.0,8.0
2020-05-01,3258,1687.0,41.0,3734.0,72.0,8.0
2020-05-02,1081,1148.0,70.0,2062.0,131.0,2.0
2020-05-03,959,1086.0,70.0,1821.0,131.0,19.0
2020-05-04,3717,1952.0,70.0,4411.0,131.0,19.0
2020-05-05,3551,1917.0,67.0,4496.0,149.0,10.0
2020-05-06,3735,2108.0,63.0,4605.0,140.0,16.0
2020-05-07,3741,2126.0,58.0,4792.0,147.0,8.0
2020-05-08,4052,2305.0,58.0,4977.0,117.0,2.0
2020-05-09,1245,1415.0,78.0,2362.0,800.0,2.0
2020-05-10,977,1193.0,78.0,1999.0,800.0,2.0
2020-05-11,4023,2154.0,78.0,4980.0,800.0,2.0
2020-05-12,4114,2283.0,66.0,5166.0,893.0,2.0
2020-05-13,4050,2306.0,72.0,5347.0,869.0,2.0
2020-05-14,4340,2420.0,75.0,5365.0,891.0,2.0
2020-05-15,4497,2636.0,76.0,5496.0,850.0,3.0
2020-05-16,1512,1838.0,85.0,2915.0,1986.0,1.0
2020-05-17,1074,1489.0,85.0,2243.0,1986.0,1.0
2020-05-18,5686,2707.0,85.0,6389.0,1986.0,1.0
2020-05-19,6275,3094.0,92.0,6537.0,2527.0,1.0
2020-05-20,6085,2890.0,85.0,6510.0,2470.0,1.0
2020-05-21,6428,3096.0,79.0,6671.0,2663.0,1.0
2020-05-22,6527,3109.0,81.0,6952.0,2402.0,1.0
2020-05-23,1433,1824.0,101.0,3077.0,3708.0,1.0
2020-05-24,1196,1694.0,101.0,2551.0,3708.0,1.0
2020-05-25,6901,3495.0,101.0,7501.0,3708.0,1.0
2020-05-26,7414,3709.0,110.0,7828.0,4010.0,1.0
2020-05-27,7619,3700.0,99.0,7974.0,4084.0,1.0
2020-05-28,7933,3671.0,91.0,8221.0,3882.0,1.0
2020-05-29,7908,3986.0,89.0,8407.0,3767.0,1.0
2020-05-30,1736,2559.0,110.0,3662.0,4931.0,2.0
2020-05-31,1286,1917.0,110.0,2755.0,4931.0,3.0
2020-06-01,1322,1648.0,110.0,2850.0,4931.0,1.0
2020-06-02,9101,4373.0,110.0,9258.0,4931.0,1.0
2020-06-03,9018,4463.0,128.0,9384.0,4892.0,1.0
2020-06-04,9131,4513.0,114.0,9588.0,5000.0,1.0
2020-06-05,9189,4962.0,95.0,10034.0,4688.0,2.0
2020-06-06,1832,2808.0,131.0,3956.0,4853.0,2.0
2020-06-07,1349,2101.0,131.0,2884.0,4853.0,1.0
2020-06-08,1360,2039.0,131.0,3038.0,4853.0,6.0
2020-06-09,9247,4624.0,131.0,9710.0,4853.0,6.0
2020-06-10,9267,4752.0,127.0,9748.0,5022.0,1.0
2020-06-11,9293,4765.0,127.0,9940.0,4936.0,1.0
2020-06-12,9550,5044.0,100.0,10276.0,4876.0,2.0
2020-06-13,1895,2954.0,133.0,4199.0,4998.0,3.0
2020-06-14,1386,2106.0,133.0,3074.0,4998.0,3.0
2020-06-15,9088,4707.0,133.0,9814.0,4998.0,1.0
2020-06-16,9492,4940.0,152.0,10258.0,4880.0,3.0
2020-06-17,9614,5065.0,136.0,10446.0,4838.0,4.0
2020-06-18,9658,5267.0,151.0,10691.0,4895.0,7.0
2020-06-19,9639,5855.0,115.0,10813.0,4784.0,5.0
2020-06-20,1998,3158.0,138.0,4367.0,4805.0,7.0
2020-06-21,1379,2289.0,138.0,3172.0,4805.0,3.0
2020-06-22,8964,4925.0,138.0,10045.0,4805.0,3.0
2020-06-23,9044,5188.0,158.0,10514.0,4819.0,6.0
2020-06-24,9303,5605.0,131.0,10776.0,4733.0,5.0
2020-06-25,9583,5703.0,121.0,10705.0,4585.0,4.0
2020-06-26,9324,6000.0,120.0,10843.0,4499.0,2.0
2020-06-27,2060,3718.0,149.0,4989.0,3530.0,1.0
2020-06-28,1614,2777.0,149.0,3759.0,3530.0,1.0
2020-06-29,8594,5084.0,149.0,10213.0,3530.0,3.0
2020-06-30,8961,5466.0,151.0,11014.0,3555.0,7.0
2020-07-01,9067,5832.0,140.0,10841.0,3578.0,3.0
2020-07-02,8635,5435.0,137.0,10678.0,3290.0,3.0
2020-07-03,8889,6077.0,113.0,11132.0,2966.0,4.0
2020-07-04,1981,3575.0,137.0,4978.0,4314.0,4.0
2020-07-05,1596,2702.0,137.0,3585.0,4314.0,3.0
2020-07-06,6629,5009.0,137.0,9443.0,4314.0,3.0
2020-07-07,7127,5241.0,142.0,10067.0,4314.0,8.0
2020-07-08,7017,5230.0,139.0,9859.0,4314.0,3.0
2020-07-09,6888,5062.0,129.0,9600.0,4314.0,8.0
2020-07-10,6701,5250.0,111.0,9377.0,4314.0,3.0
2020-07-11,1822,2998.0,113.0,4270.0,4314.0,3.0
2020-07-12,1381,2284.0,113.0,3311.0,4314.0,2.0
2020-07-13,5918,4376.0,113.0,8540.0,4314.0,3.0
2020-07-14,6654,5072.0,119.0,9775.0,4314.0,4.0
2020-07-15,6998,5168.0,139.0,9967.0,4314.0,4.0
2020-07-16,7046,5060.0,133.0,10048.0,4314.0,2.0
2020-07-17,7244,5395.0,114.0,9896.0,4314.0,10.0
2020-07-18,2035,3565.0,160.0,4853.0,4314.0,23.0
2020-07-19,1507,2477.0,160.0,3673.0,4314.0,10.0
2020-07-20,10779,5642.0,160.0,10635.0,4314.0,65.0
2020-07-21,11431,5706.0,148.0,11239.0,5160.0,29.0
2020-07-22,11326,5558.0,153.0,11361.0,5060.0,34.0
2020-07-23,11244,5630.0,167.0,11301.0,5205.0,64.0
2020-07-24,11450,6212.0,124.0,11382.0,5209.0,43.0
2020-07-25,2013,3721.0,157.0,4838.0,5038.0,15.0
2020-07-26,1377,1935.0,157.0,2952.0,5038.0,14.0
2020-07-27,9904,4865.0,157.0,9922.0,5038.0,25.0
2020-07-28,11472,5796.0,179.0,11497.0,5366.0,56.0
2020-07-29,11780,6020.0,185.0,11809.0,5454.0,44.0
2020-07-30,11668,5992.0,134.0,11538.0,5341.0,70.0
2020-07-31,11670,6433.0,131.0,11738.0,4386.0,46.0
2020-08-01,2174,3638.0,148.0,5068.0,5289.0,45.0
2020-08-02,1733,2489.0,148.0,3663.0,5289.0,22.0
2020-08-03,11297,5464.0,148.0,10927.0,5289.0,89.0
2020-08-04,11694,5756.0,167.0,11698.0,5384.0,42.0
2020-08-05,11328,5680.0,168.0,11624.0,5320.0,55.0
2020-08-06,11774,5871.0,176.0,11698.0,5135.0,50.0
2020-08-07,10080,5185.0,124.0,9993.0,4680.0,26.0
2020-08-08,1762,2550.0,170.0,4264.0,5176.0,17.0
2020-08-09,1420,1907.0,170.0,3035.0,5176.0,12.0
2020-08-10,11596,5647.0,170.0,11223.0,5176.0,58.0
2020-08-11,11796,5801.0,168.0,11817.0,5235.0,55.0
2020-08-12,11814,5681.0,180.0,11606.0,5116.0,52.0
2020-08-13,11977,5930.0,172.0,11904.0,5184.0,58.0
2020-08-14,11722,6337.0,157.0,11965.0,4892.0,49.0
2020-08-15,2083,3221.0,183.0,4659.0,5306.0,16.0
2020-08-16,1760,2609.0,183.0,3573.0,5306.0,22.0
2020-08-17,11744,5628.0,183.0,11068.0,5306.0,39.0
2020-08-18,11925,5890.0,174.0,11641.0,5133.0,83.0
2020-08-19,10950,5173.0,172.0,10853.0,4996.0,55.0
2020-08-20,10797,5938.0,158.0,11319.0,1939.0,55.0
2020-08-21,10782,5601.0,151.0,10671.0,4802.0,58.0
2020-08-22,2036,2846.0,156.0,4520.0,5247.0,15.0
2020-08-23,1657,2419.0,156.0,3710.0,5247.0,21.0
2020-08-24,11504,5692.0,156.0,11230.0,5247.0,55.0
2020-08-25,11942,6103.0,186.0,11884.0,5176.0,46.0
2020-08-26,11782,5909.0,175.0,11980.0,5235.0,37.0
2020-08-27,12319,6259.0,165.0,11917.0,4962.0,55.0
2020-08-28,12135,6702.0,163.0,12374.0,4381.0,59.0
2020-08-29,2266,3880.0,177.0,5153.0,5156.0,14.0
2020-08-30,1841,2713.0,177.0,3867.0,5156.0,27.0
